"station"	"variable"	"technique"	"periodicity"	"date"	"hour"	"value"	"valid"
"28791120"	59	2	2	2016-07-11	2	5.2	TRUE
"28791130"	59	2	2	2016-07-11	2	0.6	TRUE
"28791135"	59	2	2	2016-07-11	2	0.4	TRUE
"28791189"	98	2	2	2016-07-11	2	0	TRUE
"28791606"	48	2	2	2016-07-11	2	0.2	TRUE
"28791607"	8	2	2	2016-07-11	2	3	TRUE
"28791608"	8	2	2	2016-07-11	2	34	TRUE
"28791612"	8	2	2	2016-07-11	2	38	TRUE
"28791614"	6	2	2	2016-07-11	2	48	TRUE
"28791689"	98	2	2	2016-07-11	2	0	TRUE
"28791701"	38	2	2	2016-07-11	2	9	TRUE
"28791707"	8	2	2	2016-07-11	2	1	TRUE
"28791708"	8	2	2	2016-07-11	2	23	TRUE
"28791712"	8	2	2	2016-07-11	2	24	TRUE
"28791714"	6	2	2	2016-07-11	2	55	TRUE
"28791801"	38	2	2	2016-07-11	2	3	TRUE
"28791806"	48	2	2	2016-07-11	2	0.2	TRUE
"28791807"	8	2	2	2016-07-11	2	1	TRUE
"28791808"	8	2	2	2016-07-11	2	14	TRUE
"28791810"	47	2	2	2016-07-11	2	18	TRUE
"28791812"	8	2	2	2016-07-11	2	16	TRUE
"28791814"	6	2	2	2016-07-11	2	65	TRUE
"28791820"	59	2	2	2016-07-11	2	0.6	TRUE
"28791830"	59	2	2	2016-07-11	2	0.1	TRUE
"28791835"	59	2	2	2016-07-11	2	0.1	TRUE
"28791883"	98	2	2	2016-07-11	2	27.4	TRUE
"28791889"	98	2	2	2016-07-11	2	0	TRUE
"28792401"	38	2	2	2016-07-11	2	2	TRUE
"28792406"	48	2	2	2016-07-11	2	0.2	TRUE
"28792407"	8	2	2	2016-07-11	2	1	TRUE
"28792408"	8	2	2	2016-07-11	2	4	TRUE
"28792409"	47	2	2	2016-07-11	2	6	TRUE
"28792410"	47	2	2	2016-07-11	2	9	TRUE
"28792412"	8	2	2	2016-07-11	2	6	TRUE
"28792414"	6	2	2	2016-07-11	2	76	TRUE
"28792420"	59	2	2	2016-07-11	2	0.1	TRUE
"28792430"	59	2	2	2016-07-11	2	0.1	TRUE
"28792435"	59	2	2	2016-07-11	2	0.1	TRUE
"28792442"	2	2	2	2016-07-11	2	1.16	TRUE
"28792443"	2	2	2	2016-07-11	2	1.12	TRUE
"28792444"	2	2	2	2016-07-11	2	0.04	TRUE
"28792480"	98	2	2	2016-07-11	2	1	TRUE
"28792481"	98	2	2	2016-07-11	2	1.32	TRUE
"28792482"	98	2	2	2016-07-11	2	272	TRUE
"28792483"	98	2	2	2016-07-11	2	28.4	TRUE
"28792486"	98	2	2	2016-07-11	2	38	TRUE
"28792487"	98	2	2	2016-07-11	2	940	TRUE
"28792488"	98	2	2	2016-07-11	2	1	TRUE
"28792489"	98	2	2	2016-07-11	2	0	TRUE
"28792707"	8	2	2	2016-07-11	2	1	TRUE
"28792708"	8	2	2	2016-07-11	2	56	TRUE
"28792712"	8	2	2	2016-07-11	2	58	TRUE
"28792714"	6	2	2	2016-07-11	2	30	TRUE
"28793501"	38	2	2	2016-07-11	2	2	TRUE
"28793506"	48	2	2	2016-07-11	2	0.2	TRUE
"28793507"	8	2	2	2016-07-11	2	3	TRUE
"28793508"	8	2	2	2016-07-11	2	44	TRUE
"28793512"	8	2	2	2016-07-11	2	49	TRUE
"28793514"	6	2	2	2016-07-11	2	47	TRUE
"28793601"	38	2	2	2016-07-11	2	6	TRUE
"28793606"	48	2	2	2016-07-11	2	0.2	TRUE
"28793607"	8	2	2	2016-07-11	2	1	TRUE
"28793608"	8	2	2	2016-07-11	2	30	TRUE
"28793610"	47	2	2	2016-07-11	2	30	TRUE
"28793612"	8	2	2	2016-07-11	2	32	TRUE
"28793689"	98	2	2	2016-07-11	2	0	TRUE
"28793801"	38	2	2	2016-07-11	2	1	TRUE
"28793807"	8	2	2	2016-07-11	2	3	TRUE
"28793808"	8	2	2	2016-07-11	2	39	TRUE
"28793809"	47	2	2	2016-07-11	2	9	TRUE
"28793810"	47	2	2	2016-07-11	2	14	TRUE
"28793812"	8	2	2	2016-07-11	2	43	TRUE
"28793820"	59	2	2	2016-07-11	2	2.2	TRUE
"28793830"	59	2	2	2016-07-11	2	0.1	TRUE
"28793835"	59	2	2	2016-07-11	2	0.1	TRUE
"28793883"	98	2	2	2016-07-11	2	27.4	TRUE
"28793889"	98	2	2	2016-07-11	2	0	TRUE
"28793906"	48	2	2	2016-07-11	2	0.4	TRUE
"28793907"	8	2	2	2016-07-11	2	14	TRUE
"28793908"	8	2	2	2016-07-11	2	77	TRUE
"28793912"	8	2	2	2016-07-11	2	99	TRUE
"28793914"	6	2	2	2016-07-11	2	13	TRUE
"28793989"	98	2	2	2016-07-11	2	0	TRUE
"28794001"	38	2	2	2016-07-11	2	3	TRUE
"28794007"	8	2	2	2016-07-11	2	1	TRUE
"28794008"	8	2	2	2016-07-11	2	39	TRUE
"28794010"	47	2	2	2016-07-11	2	20	TRUE
"28794012"	8	2	2	2016-07-11	2	41	TRUE
"28794089"	98	2	2	2016-07-11	2	0	TRUE
"28794707"	8	2	2	2016-07-11	2	4	TRUE
"28794708"	8	2	2	2016-07-11	2	35	TRUE
"28794709"	47	2	2	2016-07-11	2	13	TRUE
"28794710"	47	2	2	2016-07-11	2	18	TRUE
"28794712"	8	2	2	2016-07-11	2	40	TRUE
"28794807"	8	2	2	2016-07-11	2	1	TRUE
"28794808"	8	2	2	2016-07-11	2	19	TRUE
"28794809"	47	2	2	2016-07-11	2	8	TRUE
"28794810"	47	2	2	2016-07-11	2	14	TRUE
"28794812"	8	2	2	2016-07-11	2	21	TRUE
"28794907"	8	2	2	2016-07-11	2	7	TRUE
"28794908"	8	2	2	2016-07-11	2	35	TRUE
"28794912"	8	2	2	2016-07-11	2	45	TRUE
"28794914"	6	2	2	2016-07-11	2	35	TRUE
"28795007"	8	2	2	2016-07-11	2	1	TRUE
"28795008"	8	2	2	2016-07-11	2	37	TRUE
"28795009"	47	2	2	2016-07-11	2	11	TRUE
"28795010"	47	2	2	2016-07-11	2	18	TRUE
"28795012"	8	2	2	2016-07-11	2	39	TRUE
"28795083"	98	2	2	2016-07-11	2	30.2	TRUE
"28795407"	8	2	2	2016-07-11	2	6	TRUE
"28795408"	8	2	2	2016-07-11	2	56	TRUE
"28795412"	8	2	2	2016-07-11	2	66	TRUE
"28795414"	6	2	2	2016-07-11	2	44	TRUE
"28795480"	98	2	2	2016-07-11	2	1	TRUE
"28795481"	98	2	2	2016-07-11	2	0.39	TRUE
"28795482"	98	2	2	2016-07-11	2	68	TRUE
"28795483"	98	2	2	2016-07-11	2	32.3	TRUE
"28795489"	98	2	2	2016-07-11	2	0	TRUE
"28795507"	8	2	2	2016-07-11	2	1	TRUE
"28795508"	8	2	2	2016-07-11	2	39	TRUE
"28795510"	47	2	2	2016-07-11	2	5	TRUE
"28795512"	8	2	2	2016-07-11	2	41	TRUE
"28795520"	59	2	2	2016-07-11	2	0.8	TRUE
"28795530"	59	2	2	2016-07-11	2	0.1	TRUE
"28795535"	59	2	2	2016-07-11	2	0.1	TRUE
"28795542"	2	2	2	2016-07-11	2	1.27	TRUE
"28795543"	2	2	2	2016-07-11	2	1.09	TRUE
"28795544"	2	2	2	2016-07-11	2	0.18	TRUE
"28795606"	48	2	2	2016-07-11	2	0.2	TRUE
"28795607"	8	2	2	2016-07-11	2	3	TRUE
"28795608"	8	2	2	2016-07-11	2	32	TRUE
"28795612"	8	2	2	2016-07-11	2	36	TRUE
"28795614"	6	2	2	2016-07-11	2	54	TRUE
"28795681"	98	2	2	2016-07-11	2	0.16	TRUE
"28795682"	98	2	2	2016-07-11	2	28	TRUE
"28795683"	98	2	2	2016-07-11	2	29.5	TRUE
"28795686"	98	2	2	2016-07-11	2	30	TRUE
"28795689"	98	2	2	2016-07-11	2	0	TRUE
"28795701"	38	2	2	2016-07-11	2	6	TRUE
"28795706"	48	2	2	2016-07-11	2	0.2	TRUE
"28795707"	8	2	2	2016-07-11	2	1	TRUE
"28795708"	8	2	2	2016-07-11	2	16	TRUE
"28795710"	47	2	2	2016-07-11	2	19	TRUE
"28795712"	8	2	2	2016-07-11	2	17	TRUE
"28795783"	98	2	2	2016-07-11	2	29.4	TRUE
"28795807"	8	2	2	2016-07-11	2	1	TRUE
"28795808"	8	2	2	2016-07-11	2	11	TRUE
"28795812"	8	2	2	2016-07-11	2	12	TRUE
"28795814"	6	2	2	2016-07-11	2	67	TRUE
"28795907"	8	2	2	2016-07-11	2	1	TRUE
"28795908"	8	2	2	2016-07-11	2	17	TRUE
"28795912"	8	2	2	2016-07-11	2	18	TRUE
"28795914"	6	2	2	2016-07-11	2	72	TRUE
"28795980"	98	2	2	2016-07-11	2	0	TRUE
"28795981"	98	2	2	2016-07-11	2	0.29	TRUE
"28795982"	98	2	2	2016-07-11	2	9	TRUE
"28795983"	98	2	2	2016-07-11	2	27.1	TRUE
"28795986"	98	2	2	2016-07-11	2	38	TRUE
"28795987"	98	2	2	2016-07-11	2	931	TRUE
"28795988"	98	2	2	2016-07-11	2	24	TRUE
"28795989"	98	2	2	2016-07-11	2	0	TRUE
"28796007"	8	2	2	2016-07-11	2	1	TRUE
"28796008"	8	2	2	2016-07-11	2	36	TRUE
"28796010"	47	2	2	2016-07-11	2	18	TRUE
"28796012"	8	2	2	2016-07-11	2	38	TRUE
"28796014"	6	2	2	2016-07-11	2	59	TRUE
"28796087"	98	2	2	2016-07-11	2	922	TRUE
"28796089"	98	2	2	2016-07-11	2	0	TRUE
"28799901"	38	2	2	2016-07-11	3	5	TRUE
"28799906"	48	2	2	2016-07-11	3	0.2	TRUE
"28799907"	8	2	2	2016-07-11	3	3	TRUE
"28799908"	8	2	2	2016-07-11	3	27	TRUE
"28799909"	47	2	2	2016-07-11	3	11	TRUE
"28799910"	47	2	2	2016-07-11	3	14	TRUE
"28799912"	8	2	2	2016-07-11	3	31	TRUE
"28799914"	6	2	2	2016-07-11	3	49	TRUE
"28799920"	59	2	2	2016-07-11	3	1.6	TRUE
"28799930"	59	2	2	2016-07-11	3	0.2	TRUE
"28799935"	59	2	2	2016-07-11	3	0.2	TRUE
"28799942"	2	2	2	2016-07-11	3	1.3	TRUE
"28799943"	2	2	2	2016-07-11	3	1.2	TRUE
"28799944"	2	2	2	2016-07-11	3	0.11	TRUE
"28799980"	98	2	2	2016-07-11	3	1	TRUE
"28799981"	98	2	2	2016-07-11	3	0.48	TRUE
"28799982"	98	2	2	2016-07-11	3	77	TRUE
"28799983"	98	2	2	2016-07-11	3	27.4	TRUE
"28799986"	98	2	2	2016-07-11	3	43	TRUE
"28799987"	98	2	2	2016-07-11	3	931	TRUE
"28799988"	98	2	2	2016-07-11	3	12	TRUE
"28799989"	98	2	2	2016-07-11	3	0	TRUE
"28790401"	38	2	2	2016-07-11	3	6	TRUE
"28790406"	48	2	2	2016-07-11	3	0.2	TRUE
"28790407"	8	2	2	2016-07-11	3	3	TRUE
"28790408"	8	2	2	2016-07-11	3	45	TRUE
"28790412"	8	2	2	2016-07-11	3	49	TRUE
"28790481"	98	2	2	2016-07-11	3	0.2	TRUE
"28790482"	98	2	2	2016-07-11	3	26	TRUE
"28790483"	98	2	2	2016-07-11	3	22.8	TRUE
"28790486"	98	2	2	2016-07-11	3	52	TRUE
"28790489"	98	2	2	2016-07-11	3	0	TRUE
"28790801"	38	2	2	2016-07-11	3	12	TRUE
"28790806"	48	2	2	2016-07-11	3	0.3	TRUE
"28790807"	8	2	2	2016-07-11	3	6	TRUE
"28790808"	8	2	2	2016-07-11	3	44	TRUE
"28790809"	47	2	2	2016-07-11	3	8	TRUE
"28790810"	47	2	2	2016-07-11	3	16	TRUE
"28790812"	8	2	2	2016-07-11	3	54	TRUE
"28790814"	6	2	2	2016-07-11	3	39	TRUE
"28790820"	59	2	2	2016-07-11	3	1.8	TRUE
"28790830"	59	2	2	2016-07-11	3	0.3	TRUE
"28790835"	59	2	2	2016-07-11	3	0.2	TRUE
"28790842"	2	2	2	2016-07-11	3	1.48	TRUE
"28790843"	2	2	2	2016-07-11	3	1.37	TRUE
"28790844"	2	2	2	2016-07-11	3	0.11	TRUE
"28791107"	8	2	2	2016-07-11	3	1	TRUE
"28791108"	8	2	2	2016-07-11	3	25	TRUE
"28791112"	8	2	2	2016-07-11	3	26	TRUE
"28791120"	59	2	2	2016-07-11	3	4.4	TRUE
"28791130"	59	2	2	2016-07-11	3	0.7	TRUE
"28791135"	59	2	2	2016-07-11	3	0.5	TRUE
"28791189"	98	2	2	2016-07-11	3	0	TRUE
"28791606"	48	2	2	2016-07-11	3	0.2	TRUE
"28791607"	8	2	2	2016-07-11	3	2	TRUE
"28791608"	8	2	2	2016-07-11	3	25	TRUE
"28791612"	8	2	2	2016-07-11	3	27	TRUE
"28791614"	6	2	2	2016-07-11	3	46	TRUE
"28791689"	98	2	2	2016-07-11	3	0	TRUE
"28791701"	38	2	2	2016-07-11	3	9	TRUE
"28791707"	8	2	2	2016-07-11	3	1	TRUE
"28791708"	8	2	2	2016-07-11	3	25	TRUE
"28791712"	8	2	2	2016-07-11	3	27	TRUE
"28791714"	6	2	2	2016-07-11	3	46	TRUE
"28791801"	38	2	2	2016-07-11	3	3	TRUE
"28791806"	48	2	2	2016-07-11	3	0.2	TRUE
"28791807"	8	2	2	2016-07-11	3	1	TRUE
"28791808"	8	2	2	2016-07-11	3	11	TRUE
"28791810"	47	2	2	2016-07-11	3	7	TRUE
"28791812"	8	2	2	2016-07-11	3	12	TRUE
"28791814"	6	2	2	2016-07-11	3	67	TRUE
"28791820"	59	2	2	2016-07-11	3	0.9	TRUE
"28791830"	59	2	2	2016-07-11	3	0.2	TRUE
"28791835"	59	2	2	2016-07-11	3	0.1	TRUE
"28791883"	98	2	2	2016-07-11	3	26.9	TRUE
"28791889"	98	2	2	2016-07-11	3	0	TRUE
"28792401"	38	2	2	2016-07-11	3	2	TRUE
"28792406"	48	2	2	2016-07-11	3	0.2	TRUE
"28792407"	8	2	2	2016-07-11	3	1	TRUE
"28792408"	8	2	2	2016-07-11	3	6	TRUE
"28792409"	47	2	2	2016-07-11	3	7	TRUE
"28792410"	47	2	2	2016-07-11	3	10	TRUE
"28792412"	8	2	2	2016-07-11	3	7	TRUE
"28792414"	6	2	2	2016-07-11	3	68	TRUE
"28792420"	59	2	2	2016-07-11	3	0.2	TRUE
"28792430"	59	2	2	2016-07-11	3	0.1	TRUE
"28792435"	59	2	2	2016-07-11	3	0.1	TRUE
"28792442"	2	2	2	2016-07-11	3	1.17	TRUE
"28792443"	2	2	2	2016-07-11	3	1.13	TRUE
"28792444"	2	2	2	2016-07-11	3	0.04	TRUE
"28792480"	98	2	2	2016-07-11	3	1	TRUE
"28792481"	98	2	2	2016-07-11	3	1.35	TRUE
"28792482"	98	2	2	2016-07-11	3	218	TRUE
"28792483"	98	2	2	2016-07-11	3	26.9	TRUE
"28792486"	98	2	2	2016-07-11	3	40	TRUE
"28792487"	98	2	2	2016-07-11	3	940	TRUE
"28792488"	98	2	2	2016-07-11	3	1	TRUE
"28792489"	98	2	2	2016-07-11	3	0	TRUE
"28792707"	8	2	2	2016-07-11	3	1	TRUE
"28792708"	8	2	2	2016-07-11	3	9	TRUE
"28792712"	8	2	2	2016-07-11	3	10	TRUE
"28792714"	6	2	2	2016-07-11	3	62	TRUE
"28793501"	38	2	2	2016-07-11	3	1	TRUE
"28793506"	48	2	2	2016-07-11	3	0.3	TRUE
"28793507"	8	2	2	2016-07-11	3	4	TRUE
"28793508"	8	2	2	2016-07-11	3	41	TRUE
"28793512"	8	2	2	2016-07-11	3	47	TRUE
"28793514"	6	2	2	2016-07-11	3	46	TRUE
"28793601"	38	2	2	2016-07-11	3	6	TRUE
"28793606"	48	2	2	2016-07-11	3	0.1	TRUE
"28793607"	8	2	2	2016-07-11	3	1	TRUE
"28793608"	8	2	2	2016-07-11	3	23	TRUE
"28793610"	47	2	2	2016-07-11	3	15	TRUE
"28793612"	8	2	2	2016-07-11	3	25	TRUE
"28793689"	98	2	2	2016-07-11	3	0	TRUE
"28793801"	38	2	2	2016-07-11	3	1	TRUE
"28793807"	8	2	2	2016-07-11	3	2	TRUE
"28793808"	8	2	2	2016-07-11	3	30	TRUE
"28793809"	47	2	2	2016-07-11	3	10	TRUE
"28793810"	47	2	2	2016-07-11	3	16	TRUE
"28793812"	8	2	2	2016-07-11	3	33	TRUE
"28793820"	59	2	2	2016-07-11	3	2.1	TRUE
"28793830"	59	2	2	2016-07-11	3	0.1	TRUE
"28793835"	59	2	2	2016-07-11	3	0.1	TRUE
"28793883"	98	2	2	2016-07-11	3	27	TRUE
"28793889"	98	2	2	2016-07-11	3	0	TRUE
"28793906"	48	2	2	2016-07-11	3	0.3	TRUE
"28793907"	8	2	2	2016-07-11	3	2	TRUE
"28793908"	8	2	2	2016-07-11	3	40	TRUE
"28793912"	8	2	2	2016-07-11	3	43	TRUE
"28793914"	6	2	2	2016-07-11	3	36	TRUE
"28793989"	98	2	2	2016-07-11	3	0	TRUE
"28794001"	38	2	2	2016-07-11	3	3	TRUE
"28794007"	8	2	2	2016-07-11	3	1	TRUE
"28794008"	8	2	2	2016-07-11	3	35	TRUE
"28794010"	47	2	2	2016-07-11	3	20	TRUE
"28794012"	8	2	2	2016-07-11	3	36	TRUE
"28794089"	98	2	2	2016-07-11	3	0	TRUE
"28794707"	8	2	2	2016-07-11	3	3	TRUE
"28794708"	8	2	2	2016-07-11	3	34	TRUE
"28794709"	47	2	2	2016-07-11	3	18	TRUE
"28794710"	47	2	2	2016-07-11	3	21	TRUE
"28794712"	8	2	2	2016-07-11	3	39	TRUE
"28794807"	8	2	2	2016-07-11	3	1	TRUE
"28794808"	8	2	2	2016-07-11	3	14	TRUE
"28794809"	47	2	2	2016-07-11	3	10	TRUE
"28794810"	47	2	2	2016-07-11	3	15	TRUE
"28794812"	8	2	2	2016-07-11	3	16	TRUE
"28794907"	8	2	2	2016-07-11	3	1	TRUE
"28794908"	8	2	2	2016-07-11	3	33	TRUE
"28794912"	8	2	2	2016-07-11	3	35	TRUE
"28794914"	6	2	2	2016-07-11	3	30	TRUE
"28795007"	8	2	2	2016-07-11	3	1	TRUE
"28795008"	8	2	2	2016-07-11	3	25	TRUE
"28795009"	47	2	2	2016-07-11	3	12	TRUE
"28795010"	47	2	2	2016-07-11	3	20	TRUE
"28795012"	8	2	2	2016-07-11	3	27	TRUE
"28795083"	98	2	2	2016-07-11	3	29.6	TRUE
"28795407"	8	2	2	2016-07-11	3	6	TRUE
"28795408"	8	2	2	2016-07-11	3	34	TRUE
"28795412"	8	2	2	2016-07-11	3	43	TRUE
"28795414"	6	2	2	2016-07-11	3	53	TRUE
"28795480"	98	2	2	2016-07-11	3	1	TRUE
"28795481"	98	2	2	2016-07-11	3	0.42	TRUE
"28795482"	98	2	2	2016-07-11	3	83	TRUE
"28795483"	98	2	2	2016-07-11	3	30.9	TRUE
"28795489"	98	2	2	2016-07-11	3	0	TRUE
"28795507"	8	2	2	2016-07-11	3	1	TRUE
"28795508"	8	2	2	2016-07-11	3	21	TRUE
"28795510"	47	2	2	2016-07-11	3	14	TRUE
"28795512"	8	2	2	2016-07-11	3	23	TRUE
"28795520"	59	2	2	2016-07-11	3	0.6	TRUE
"28795530"	59	2	2	2016-07-11	3	0.1	TRUE
"28795535"	59	2	2	2016-07-11	3	0.1	TRUE
"28795542"	2	2	2	2016-07-11	3	1.26	TRUE
"28795543"	2	2	2	2016-07-11	3	1.1	TRUE
"28795544"	2	2	2	2016-07-11	3	0.16	TRUE
"28795606"	48	2	2	2016-07-11	3	0.2	TRUE
"28795607"	8	2	2	2016-07-11	3	17	TRUE
"28795608"	8	2	2	2016-07-11	3	57	TRUE
"28795612"	8	2	2	2016-07-11	3	83	TRUE
"28795614"	6	2	2	2016-07-11	3	25	TRUE
"28795681"	98	2	2	2016-07-11	3	0.2	TRUE
"28795682"	98	2	2	2016-07-11	3	54	TRUE
"28795683"	98	2	2	2016-07-11	3	27.6	TRUE
"28795686"	98	2	2	2016-07-11	3	37	TRUE
"28795689"	98	2	2	2016-07-11	3	0	TRUE
"28795701"	38	2	2	2016-07-11	3	6	TRUE
"28795706"	48	2	2	2016-07-11	3	0.2	TRUE
"28795707"	8	2	2	2016-07-11	3	1	TRUE
"28795708"	8	2	2	2016-07-11	3	13	TRUE
"28795710"	47	2	2	2016-07-11	3	11	TRUE
"28795712"	8	2	2	2016-07-11	3	15	TRUE
"28795783"	98	2	2	2016-07-11	3	28.6	TRUE
"28795807"	8	2	2	2016-07-11	3	1	TRUE
"28795808"	8	2	2	2016-07-11	3	14	TRUE
"28795812"	8	2	2	2016-07-11	3	15	TRUE
"28795814"	6	2	2	2016-07-11	3	52	TRUE
"28795907"	8	2	2	2016-07-11	3	1	TRUE
"28795908"	8	2	2	2016-07-11	3	20	TRUE
"28795912"	8	2	2	2016-07-11	3	22	TRUE
"28795914"	6	2	2	2016-07-11	3	52	TRUE
"28795980"	98	2	2	2016-07-11	3	0	TRUE
"28795981"	98	2	2	2016-07-11	3	0.24	TRUE
"28795982"	98	2	2	2016-07-11	3	15	TRUE
"28795983"	98	2	2	2016-07-11	3	26.1	TRUE
"28795986"	98	2	2	2016-07-11	3	42	TRUE
"28795987"	98	2	2	2016-07-11	3	930	TRUE
"28795988"	98	2	2	2016-07-11	3	23	TRUE
"28795989"	98	2	2	2016-07-11	3	0	TRUE
"28796007"	8	2	2	2016-07-11	3	1	TRUE
"28796008"	8	2	2	2016-07-11	3	19	TRUE
"28796010"	47	2	2	2016-07-11	3	7	TRUE
"28796012"	8	2	2	2016-07-11	3	21	TRUE
"28796014"	6	2	2	2016-07-11	3	65	TRUE
"28796087"	98	2	2	2016-07-11	3	922	TRUE
"28796089"	98	2	2	2016-07-11	3	0	TRUE
"28799901"	38	2	2	2016-07-11	4	5	TRUE
"28799906"	48	2	2	2016-07-11	4	0.2	TRUE
"28799907"	8	2	2	2016-07-11	4	2	TRUE
"28799908"	8	2	2	2016-07-11	4	24	TRUE
"28799909"	47	2	2	2016-07-11	4	8	TRUE
"28799910"	47	2	2	2016-07-11	4	13	TRUE
"28799912"	8	2	2	2016-07-11	4	27	TRUE
"28799914"	6	2	2	2016-07-11	4	43	TRUE
"28799920"	59	2	2	2016-07-11	4	1.6	TRUE
"28799930"	59	2	2	2016-07-11	4	0.2	TRUE
"28799935"	59	2	2	2016-07-11	4	0.1	TRUE
"28799942"	2	2	2	2016-07-11	4	1.28	TRUE
"28799943"	2	2	2	2016-07-11	4	1.17	TRUE
"28799944"	2	2	2	2016-07-11	4	0.1	TRUE
"28799980"	98	2	2	2016-07-11	4	1	TRUE
"28799981"	98	2	2	2016-07-11	4	0.35	TRUE
"28799982"	98	2	2	2016-07-11	4	181	TRUE
"28799983"	98	2	2	2016-07-11	4	26.9	TRUE
"28799986"	98	2	2	2016-07-11	4	43	TRUE
"28799987"	98	2	2	2016-07-11	4	931	TRUE
"28799988"	98	2	2	2016-07-11	4	12	TRUE
"28799989"	98	2	2	2016-07-11	4	0	TRUE
"28790401"	38	2	2	2016-07-11	4	6	TRUE
"28790406"	48	2	2	2016-07-11	4	0.2	TRUE
"28790407"	8	2	2	2016-07-11	4	2	TRUE
"28790408"	8	2	2	2016-07-11	4	24	TRUE
"28790412"	8	2	2	2016-07-11	4	26	TRUE
"28790481"	98	2	2	2016-07-11	4	0.18	TRUE
"28790482"	98	2	2	2016-07-11	4	36	TRUE
"28790483"	98	2	2	2016-07-11	4	23	TRUE
"28790486"	98	2	2	2016-07-11	4	52	TRUE
"28790489"	98	2	2	2016-07-11	4	0	TRUE
"28790801"	38	2	2	2016-07-11	4	11	TRUE
"28790806"	48	2	2	2016-07-11	4	0.2	TRUE
"28790807"	8	2	2	2016-07-11	4	5	TRUE
"28790808"	8	2	2	2016-07-11	4	37	TRUE
"28790809"	47	2	2	2016-07-11	4	10	TRUE
"28790810"	47	2	2	2016-07-11	4	16	TRUE
"28790812"	8	2	2	2016-07-11	4	44	TRUE
"28790814"	6	2	2	2016-07-11	4	40	TRUE
"28790820"	59	2	2	2016-07-11	4	1.5	TRUE
"28790830"	59	2	2	2016-07-11	4	0.2	TRUE
"28790835"	59	2	2	2016-07-11	4	0.1	TRUE
"28790842"	2	2	2	2016-07-11	4	1.45	TRUE
"28790843"	2	2	2	2016-07-11	4	1.34	TRUE
"28790844"	2	2	2	2016-07-11	4	0.11	TRUE
"28791107"	8	2	2	2016-07-11	4	1	TRUE
"28791108"	8	2	2	2016-07-11	4	13	TRUE
"28791112"	8	2	2	2016-07-11	4	14	TRUE
"28791120"	59	2	2	2016-07-11	4	4.3	TRUE
"28791130"	59	2	2	2016-07-11	4	0.3	TRUE
"28791135"	59	2	2	2016-07-11	4	0.2	TRUE
"28791189"	98	2	2	2016-07-11	4	0	TRUE
"28791606"	48	2	2	2016-07-11	4	0.2	TRUE
"28791607"	8	2	2	2016-07-11	4	2	TRUE
"28791608"	8	2	2	2016-07-11	4	16	TRUE
"28791612"	8	2	2	2016-07-11	4	18	TRUE
"28791614"	6	2	2	2016-07-11	4	48	TRUE
"28791689"	98	2	2	2016-07-11	4	0	TRUE
"28791701"	38	2	2	2016-07-11	4	8	TRUE
"28791707"	8	2	2	2016-07-11	4	2	TRUE
"28791708"	8	2	2	2016-07-11	4	44	TRUE
"28791712"	8	2	2	2016-07-11	4	47	TRUE
"28791714"	6	2	2	2016-07-11	4	19	TRUE
"28791801"	38	2	2	2016-07-11	4	3	TRUE
"28791806"	48	2	2	2016-07-11	4	0.2	TRUE
"28791807"	8	2	2	2016-07-11	4	1	TRUE
"28791808"	8	2	2	2016-07-11	4	19	TRUE
"28791810"	47	2	2	2016-07-11	4	8	TRUE
"28791812"	8	2	2	2016-07-11	4	21	TRUE
"28791814"	6	2	2	2016-07-11	4	52	TRUE
"28791820"	59	2	2	2016-07-11	4	1.1	TRUE
"28791830"	59	2	2	2016-07-11	4	0.1	TRUE
"28791835"	59	2	2	2016-07-11	4	0.1	TRUE
"28791883"	98	2	2	2016-07-11	4	26.6	TRUE
"28791889"	98	2	2	2016-07-11	4	0	TRUE
"28792401"	38	2	2	2016-07-11	4	2	TRUE
"28792406"	48	2	2	2016-07-11	4	0.2	TRUE
"28792407"	8	2	2	2016-07-11	4	1	TRUE
"28792408"	8	2	2	2016-07-11	4	8	TRUE
"28792409"	47	2	2	2016-07-11	4	6	TRUE
"28792410"	47	2	2	2016-07-11	4	10	TRUE
"28792412"	8	2	2	2016-07-11	4	9	TRUE
"28792414"	6	2	2	2016-07-11	4	67	TRUE
"28792420"	59	2	2	2016-07-11	4	0.3	TRUE
"28792430"	59	2	2	2016-07-11	4	0.1	TRUE
"28792435"	59	2	2	2016-07-11	4	0.1	TRUE
"28792442"	2	2	2	2016-07-11	4	1.18	TRUE
"28792443"	2	2	2	2016-07-11	4	1.13	TRUE
"28792444"	2	2	2	2016-07-11	4	0.05	TRUE
"28792480"	98	2	2	2016-07-11	4	1	TRUE
"28792481"	98	2	2	2016-07-11	4	0.92	TRUE
"28792482"	98	2	2	2016-07-11	4	67	TRUE
"28792483"	98	2	2	2016-07-11	4	26.8	TRUE
"28792486"	98	2	2	2016-07-11	4	41	TRUE
"28792487"	98	2	2	2016-07-11	4	940	TRUE
"28792488"	98	2	2	2016-07-11	4	1	TRUE
"28792489"	98	2	2	2016-07-11	4	0	TRUE
"28792707"	8	2	2	2016-07-11	4	1	TRUE
"28792708"	8	2	2	2016-07-11	4	11	TRUE
"28792712"	8	2	2	2016-07-11	4	13	TRUE
"28792714"	6	2	2	2016-07-11	4	55	TRUE
"28793501"	38	2	2	2016-07-11	4	3	TRUE
